id,created_at,lang,emotions,key_emo
1.25841E+18,Thu May 07 15:03:17 +0000 2020,en,"[{'score': 0.54189, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25841E+18,Thu May 07 15:03:08 +0000 2020,en,"[{'score': 0.536444, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25841E+18,Thu May 07 15:03:05 +0000 2020,en,"[{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 15:02:59 +0000 2020,en,"[{'score': 0.609004, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Joy', 'Tentative']"
1.25841E+18,Thu May 07 15:02:55 +0000 2020,en,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Tentative', 'Analytical']"
1.25841E+18,Thu May 07 15:02:15 +0000 2020,en,"[{'score': 0.609004, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Joy', 'Tentative']"
1.25841E+18,Thu May 07 15:02:00 +0000 2020,en,"[{'score': 0.871793, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 15:00:22 +0000 2020,en,"[{'score': 0.544691, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:59:15 +0000 2020,en,"[{'score': 0.709134, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:58:51 +0000 2020,en,"[{'score': 0.709134, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:58:14 +0000 2020,en,"[{'score': 0.844072, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.928437, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:58:02 +0000 2020,en,"[{'score': 0.61476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:56:32 +0000 2020,en,"[{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:56:11 +0000 2020,en,"[{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.599421, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Tentative', 'Analytical']"
1.25841E+18,Thu May 07 14:55:56 +0000 2020,en,"[{'score': 0.709134, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:55:38 +0000 2020,en,"[{'score': 0.711767, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.943648, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Analytical']"
1.25841E+18,Thu May 07 14:55:19 +0000 2020,en,"[{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:55:06 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:54:35 +0000 2020,en,"[{'score': 0.661753, 'tone_id': 'anger', 'tone_name': 'Anger'}]",['Anger']
1.25841E+18,Thu May 07 14:54:25 +0000 2020,en,"[{'score': 0.709134, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:54:19 +0000 2020,en,"[{'score': 0.670527, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.638987, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.795049, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:54:14 +0000 2020,en,"[{'score': 0.535473, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Analytical']"
1.25841E+18,Thu May 07 14:54:06 +0000 2020,en,"[{'score': 0.501752, 'tone_id': 'fear', 'tone_name': 'Fear'}]",['Fear']
1.25841E+18,Thu May 07 14:54:00 +0000 2020,en,"[{'score': 0.630715, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:53:56 +0000 2020,en,"[{'score': 0.614447, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.733853, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Joy', 'Tentative']"
1.25841E+18,Thu May 07 14:53:47 +0000 2020,en,"[{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:53:29 +0000 2020,en,"[{'score': 0.670527, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.810144, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:52:54 +0000 2020,en,"[{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:52:36 +0000 2020,en,"[{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Analytical', 'Tentative']"
1.25841E+18,Thu May 07 14:52:07 +0000 2020,en,"[{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]",['Confident']
1.25841E+18,Thu May 07 14:52:05 +0000 2020,en,"[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:51:57 +0000 2020,en,"[{'score': 0.526791, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.705784, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Analytical']"
1.25841E+18,Thu May 07 14:50:59 +0000 2020,en,"[{'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]",['Confident']
1.25841E+18,Thu May 07 14:50:49 +0000 2020,en,"[{'score': 0.880665, 'tone_id': 'anger', 'tone_name': 'Anger'}]",['Anger']
1.25841E+18,Thu May 07 14:50:34 +0000 2020,en,"[{'score': 0.575157, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Joy', 'Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:50:06 +0000 2020,en,"[{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.25841E+18,Thu May 07 14:50:04 +0000 2020,en,"[{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:48:39 +0000 2020,en,"[{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:48:24 +0000 2020,en,"[{'score': 0.604384, 'tone_id': 'anger', 'tone_name': 'Anger'}]",['Anger']
1.25841E+18,Thu May 07 14:48:23 +0000 2020,en,"[{'score': 0.579844, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:48:00 +0000 2020,en,"[{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:47:47 +0000 2020,en,"[{'score': 0.599591, 'tone_id': 'anger', 'tone_name': 'Anger'}]",['Anger']
1.25841E+18,Thu May 07 14:47:17 +0000 2020,en,"[{'score': 0.53373, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.25841E+18,Thu May 07 14:47:05 +0000 2020,en,"[{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:46:31 +0000 2020,en,"[{'score': 0.638949, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Tentative', 'Analytical']"
1.25841E+18,Thu May 07 14:46:31 +0000 2020,en,"[{'score': 0.518672, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:46:05 +0000 2020,en,"[{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:45:46 +0000 2020,en,"[{'score': 0.512651, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.804675, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Sadness', 'Tentative']"
1.25841E+18,Thu May 07 14:45:11 +0000 2020,en,"[{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:45:01 +0000 2020,en,"[{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:44:25 +0000 2020,en,"[{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:44:12 +0000 2020,en,"[{'score': 0.615931, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:44:09 +0000 2020,en,"[{'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]",['Confident']
1.25841E+18,Thu May 07 14:44:07 +0000 2020,en,"[{'score': 0.616647, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25841E+18,Thu May 07 14:43:41 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:43:23 +0000 2020,en,"[{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:43:21 +0000 2020,en,"[{'score': 0.6012, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Anger', 'Tentative']"
1.25841E+18,Thu May 07 14:43:11 +0000 2020,en,"[{'score': 0.616647, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25841E+18,Thu May 07 14:42:38 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:42:18 +0000 2020,en,"[{'score': 0.653054, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:42:18 +0000 2020,en,"[{'score': 0.507326, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.743104, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Anger', 'Analytical']"
1.25841E+18,Thu May 07 14:41:50 +0000 2020,en,"[{'score': 0.523822, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:41:19 +0000 2020,en,"[{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:40:20 +0000 2020,en,"[{'score': 0.797389, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:40:00 +0000 2020,en,"[{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.25841E+18,Thu May 07 14:39:22 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:39:22 +0000 2020,en,"[{'score': 0.839637, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.25841E+18,Thu May 07 14:39:13 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:39:12 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:39:10 +0000 2020,en,"[{'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:39:08 +0000 2020,en,"[{'score': 0.630715, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.25841E+18,Thu May 07 14:38:57 +0000 2020,en,"[{'score': 0.863113, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Analytical', 'Confident']"
1.25841E+18,Thu May 07 14:38:36 +0000 2020,en,"[{'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.25841E+18,Thu May 07 14:38:25 +0000 2020,en,"[{'score': 0.523822, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:37:52 +0000 2020,en,"[{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:36:44 +0000 2020,en,"[{'score': 0.515576, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:36:14 +0000 2020,en,"[{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:36:01 +0000 2020,en,"[{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.25841E+18,Thu May 07 14:35:30 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.25841E+18,Thu May 07 14:35:21 +0000 2020,en,"[{'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Tentative', 'Analytical']"
1.2584E+18,Thu May 07 14:34:49 +0000 2020,en,"[{'score': 0.69153, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.2584E+18,Thu May 07 14:34:35 +0000 2020,en,"[{'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.895415, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.2584E+18,Thu May 07 14:34:34 +0000 2020,en,"[{'score': 0.624019, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.2584E+18,Thu May 07 14:34:30 +0000 2020,en,"[{'score': 0.852071, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:33:50 +0000 2020,en,"[{'score': 0.735526, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Analytical']"
1.2584E+18,Thu May 07 14:33:46 +0000 2020,en,"[{'score': 0.735644, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.2584E+18,Thu May 07 14:33:32 +0000 2020,en,"[{'score': 0.891685, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:33:10 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.2584E+18,Thu May 07 14:33:01 +0000 2020,en,"[{'score': 0.711767, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.943648, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Analytical']"
1.2584E+18,Thu May 07 14:32:07 +0000 2020,en,"[{'score': 0.614447, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.733853, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Joy', 'Tentative']"
1.2584E+18,Thu May 07 14:31:53 +0000 2020,en,"[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:31:09 +0000 2020,en,"[{'score': 0.687973, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.2584E+18,Thu May 07 14:30:53 +0000 2020,en,"[{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Analytical', 'Tentative']"
1.2584E+18,Thu May 07 14:30:23 +0000 2020,en,"[{'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.2584E+18,Thu May 07 14:30:22 +0000 2020,en,"[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:30:14 +0000 2020,en,"[{'score': 0.531332, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.840228, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Analytical']"
1.2584E+18,Thu May 07 14:29:39 +0000 2020,en,"[{'score': 0.788547, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:29:37 +0000 2020,en,"[{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.2584E+18,Thu May 07 14:29:31 +0000 2020,en,"[{'score': 0.659112, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.2584E+18,Thu May 07 14:29:23 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.2584E+18,Thu May 07 14:28:42 +0000 2020,en,"[{'score': 0.610533, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Joy', 'Analytical', 'Tentative']"
1.2584E+18,Thu May 07 14:28:34 +0000 2020,en,"[{'score': 0.781949, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.647986, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Analytical', 'Tentative']"
1.2584E+18,Thu May 07 14:28:31 +0000 2020,en,"[{'score': 0.559485, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Joy', 'Tentative']"
1.2584E+18,Thu May 07 14:28:28 +0000 2020,en,"[{'score': 0.681775, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.793846, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Analytical']"
1.2584E+18,Thu May 07 14:26:46 +0000 2020,en,"[{'score': 0.823464, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:26:07 +0000 2020,en,"[{'score': 0.658256, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.2584E+18,Thu May 07 14:26:03 +0000 2020,en,"[{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:25:55 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.2584E+18,Thu May 07 14:25:43 +0000 2020,en,"[{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.2584E+18,Thu May 07 14:25:43 +0000 2020,en,"[{'score': 0.684705, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.809841, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Sadness', 'Analytical']"
1.2584E+18,Thu May 07 14:25:30 +0000 2020,en,"[{'score': 0.670673, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Fear', 'Analytical']"
1.2584E+18,Thu May 07 14:24:46 +0000 2020,en,"[{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:24:33 +0000 2020,en,"[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:24:19 +0000 2020,en,"[{'score': 0.638987, 'tone_id': 'confident', 'tone_name': 'Confident'}]",['Confident']
1.2584E+18,Thu May 07 14:24:12 +0000 2020,en,"[{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:23:53 +0000 2020,en,"[{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.2584E+18,Thu May 07 14:23:11 +0000 2020,en,"[{'score': 0.803627, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.2584E+18,Thu May 07 14:22:48 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.2584E+18,Thu May 07 14:22:45 +0000 2020,en,"[{'score': 0.821444, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:22:25 +0000 2020,en,"[{'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:22:08 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.2584E+18,Thu May 07 14:22:04 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.2584E+18,Thu May 07 14:22:03 +0000 2020,en,"[{'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:22:01 +0000 2020,en,"[{'score': 0.521799, 'tone_id': 'fear', 'tone_name': 'Fear'}]",['Fear']
1.2584E+18,Thu May 07 14:21:57 +0000 2020,en,"[{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:21:41 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.2584E+18,Thu May 07 14:21:32 +0000 2020,en,"[{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:21:20 +0000 2020,en,"[{'score': 0.518536, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.856878, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Joy', 'Confident']"
1.2584E+18,Thu May 07 14:21:13 +0000 2020,en,"[{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:21:03 +0000 2020,en,"[{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:20:50 +0000 2020,en,"[{'score': 0.863113, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]","['Analytical', 'Confident']"
1.2584E+18,Thu May 07 14:20:16 +0000 2020,en,"[{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.2584E+18,Thu May 07 14:19:55 +0000 2020,en,"[{'score': 0.658256, 'tone_id': 'joy', 'tone_name': 'Joy'}]",['Joy']
1.2584E+18,Thu May 07 14:19:52 +0000 2020,en,"[{'score': 0.855572, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:19:30 +0000 2020,en,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]","['Analytical', 'Tentative']"
1.2584E+18,Thu May 07 14:19:17 +0000 2020,en,"[{'score': 0.904882, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.2584E+18,Thu May 07 14:18:37 +0000 2020,en,"[{'score': 0.788547, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:18:37 +0000 2020,en,"[{'score': 0.630715, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",['Sadness']
1.2584E+18,Thu May 07 14:18:34 +0000 2020,en,"[{'score': 0.91961, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.2584E+18,Thu May 07 14:18:33 +0000 2020,en,"[{'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.2584E+18,Thu May 07 14:17:24 +0000 2020,en,"[{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",['Tentative']
1.2584E+18,Thu May 07 14:17:18 +0000 2020,en,"[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]","['Confident', 'Analytical']"
1.2584E+18,Thu May 07 14:16:59 +0000 2020,en,"[{'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
1.2584E+18,Thu May 07 14:16:58 +0000 2020,en,"[{'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",['Analytical']
